time,wait,distance
58.00,17.00,394.90
55.00,15.00,376.51
65.00,12.00,426.51
53.00,14.00,376.51
48.00,5.00,426.51
51.00,14.00,394.90
47.00,5.00,426.51
48.00,10.00,394.90
30.00,0.00,376.51
58.00,14.00,394.90
66.00,20.00,426.51
38.00,0.00,394.89
28.00,0.00,376.51
59.00,13.00,426.51
44.00,2.00,376.51
47.00,10.00,376.51
48.00,3.00,394.90
66.00,15.00,426.51
42.00,0.00,376.51
34.00,0.00,394.89
40.00,0.00,394.90
53.00,7.00,426.51
47.00,0.00,394.90
60.00,11.00,426.51
36.00,0.00,394.89
53.00,3.00,426.51
54.00,11.00,376.51
48.00,0.00,426.51
41.00,0.00,394.90
40.00,0.00,426.51
46.00,0.00,426.51
47.00,9.00,376.51
48.00,2.00,376.51
40.00,0.00,376.51
81.00,34.00,426.51
81.00,33.00,426.51
73.00,24.00,426.51
72.00,22.00,426.51
