time,wait,distance
191.00,126.00,410.56
40.00,0.00,392.83
59.00,23.00,371.33
509.00,351.00,539.01
204.00,117.00,539.01
106.00,43.00,487.89
71.00,16.00,371.33
186.00,122.00,410.56
159.00,100.00,410.56
150.00,99.00,410.56
280.00,170.00,539.01
505.00,340.00,487.89
424.00,270.00,539.01
68.00,26.00,371.33
495.00,336.00,539.01
61.00,24.00,371.33
172.00,99.00,487.89
203.00,114.00,487.89
68.00,29.00,371.33
54.00,13.00,392.83
46.00,6.00,392.83
66.00,22.00,371.33
420.00,265.00,487.89
177.00,105.00,487.89
396.00,246.00,487.89
157.00,92.00,359.44
140.00,86.00,359.44
321.00,194.00,487.89
143.00,62.00,487.89
396.00,252.00,487.89
138.00,82.00,359.44
76.00,31.00,371.33
145.00,71.00,487.89
62.00,16.00,359.44
42.00,0.00,371.33
56.00,14.00,392.83
47.00,10.00,392.83
43.00,0.00,392.83
182.00,129.00,359.44
177.00,121.00,359.44
43.00,3.00,371.33
38.00,0.00,371.33
155.00,103.00,359.44
150.00,96.00,359.44
92.00,46.00,371.33
143.00,90.00,359.44
333.00,221.00,487.89
256.00,160.00,539.01
201.00,132.00,410.56
140.00,84.00,359.44
246.00,180.00,410.56
332.00,205.00,539.01
229.00,158.00,410.56
223.00,136.00,539.01
163.00,95.00,539.01
46.00,1.00,371.33
225.00,150.00,410.56
68.00,24.00,371.33
505.00,352.00,539.01
175.00,97.00,539.01
218.00,142.00,410.56
60.00,19.00,392.83
52.00,11.00,392.83
472.00,318.00,539.01
220.00,135.00,539.01
203.00,139.00,410.56
246.00,170.00,410.56
46.00,6.00,392.83
36.00,0.00,371.33
502.00,354.00,539.01
192.00,113.00,539.01
40.00,0.00,392.83
261.00,152.00,539.01
234.00,156.00,539.01
123.00,58.00,487.89
254.00,142.00,539.01
187.00,106.00,539.01
368.00,231.00,487.89
222.00,135.00,410.56
199.00,133.00,410.56
398.00,245.00,487.89
346.00,219.00,487.89
247.00,145.00,487.89
52.00,11.00,392.83
162.00,105.00,359.44
44.00,6.00,392.83
36.00,0.00,392.83
141.00,89.00,359.44
380.00,239.00,487.89
138.00,88.00,359.44
412.00,281.00,487.89
141.00,79.00,487.89
57.00,17.00,359.44
260.00,147.00,487.89
165.00,87.00,487.89
62.00,18.00,371.33
53.00,11.00,359.44
199.00,109.00,487.89
58.00,14.00,371.33
54.00,10.00,371.33
38.00,0.00,392.83
50.00,6.00,371.33
48.00,10.00,392.83
45.00,0.00,371.33
217.00,103.00,487.89
92.00,46.00,371.33
133.00,80.00,359.44
145.00,90.00,359.44
237.00,175.00,410.56
34.00,0.00,371.33
130.00,73.00,359.44
124.00,71.00,359.44
231.00,165.00,410.56
94.00,44.00,371.33
242.00,176.00,410.56
120.00,70.00,359.44
158.00,96.00,410.56
200.00,126.00,487.89
218.00,146.00,410.56
316.00,200.00,539.01
171.00,107.00,410.56
496.00,331.00,539.01
92.00,38.00,371.33
233.00,145.00,539.01
232.00,157.00,410.56
310.00,180.00,539.01
243.00,157.00,539.01
435.00,285.00,539.01
457.00,290.00,539.01
331.00,196.00,539.01
432.00,277.00,539.01
188.00,105.00,539.01
90.00,34.00,371.33
149.00,72.00,539.01
126.00,74.00,359.44
222.00,155.00,410.56
410.00,264.00,539.01
199.00,100.00,487.89
435.00,286.00,487.89
120.00,47.00,487.89
195.00,133.00,410.56
241.00,126.00,487.89
368.00,229.00,487.89
238.00,121.00,487.89
136.00,70.00,487.89
228.00,134.00,487.89
120.00,53.00,487.89
135.00,88.00,359.44
150.00,76.00,487.89
167.00,89.00,487.89
110.00,49.00,371.33
79.00,38.00,371.33
149.00,84.00,487.89
122.00,56.00,487.89
292.00,170.00,487.89
76.00,36.00,371.33
115.00,58.00,487.89
127.00,80.00,359.44
80.00,37.00,371.33
73.00,30.00,371.33
121.00,73.00,359.44
77.00,31.00,371.33
69.00,24.00,371.33
72.00,25.00,371.33
116.00,72.00,359.44
269.00,157.00,487.89
68.00,22.00,371.33
270.00,199.00,410.56
70.00,27.00,371.33
274.00,178.00,539.01
164.00,108.00,410.56
146.00,91.00,410.56
293.00,184.00,539.01
156.00,99.00,410.56
459.00,305.00,539.01
401.00,248.00,539.01
493.00,335.00,539.01
215.00,144.00,410.56
225.00,154.00,410.56
280.00,174.00,539.01
198.00,107.00,539.01
210.00,136.00,410.56
384.00,245.00,539.01
192.00,111.00,539.01
146.00,90.00,410.56
185.00,113.00,539.01
165.00,77.00,487.89
210.00,142.00,410.56
309.00,175.00,487.89
274.00,170.00,539.01
203.00,136.00,410.56
304.00,172.00,539.01
320.00,185.00,487.89
284.00,159.00,487.89
260.00,149.00,487.89
132.00,63.00,487.89
129.00,62.00,487.89
201.00,85.00,487.89
197.00,95.00,487.89
193.00,93.00,487.89
136.00,73.00,487.89
348.00,201.00,487.89
173.00,81.00,487.89
315.00,183.00,487.89
249.00,189.00,410.56
312.00,217.00,539.01
238.00,153.00,539.01
202.00,136.00,410.56
