time,wait,distance
85.00,7.00,394.90
50.00,8.00,394.90
59.00,14.00,394.90
56.00,9.00,394.90
44.00,3.00,394.90
48.00,4.00,394.90
42.00,4.00,394.90
99.00,14.00,594.90
43.00,2.00,394.90
52.00,9.00,394.90
37.00,0.00,394.90
35.00,0.00,394.90
42.00,1.00,394.90
152.00,65.00,394.90
38.00,0.00,394.90
32.00,0.00,394.90
160.00,60.00,594.90
36.00,0.00,394.90
143.00,43.00,594.90
88.00,19.00,394.90
32.00,0.00,394.90
29.00,0.00,394.90
33.00,1.00,394.90
94.00,7.00,594.90
86.00,7.00,594.90
79.00,3.00,594.90
94.00,15.00,594.90
109.00,27.00,394.90
79.00,29.00,394.90
69.00,7.00,394.90
101.00,28.00,594.90
84.00,23.00,394.90
93.00,21.00,594.90
89.00,28.00,594.90
76.00,22.00,394.90
81.00,16.00,594.90
71.00,8.00,394.90
108.00,27.00,394.90
70.00,4.00,394.90
97.00,20.00,394.90
64.00,6.00,394.90
91.00,24.00,594.90
57.00,5.00,394.90
78.00,13.00,594.90
50.00,1.00,394.90
102.00,19.00,394.90
92.00,16.00,394.90
70.00,12.00,394.90
87.00,14.00,594.90
53.00,0.00,594.90
46.00,0.00,394.90
80.00,10.00,594.90
71.00,10.00,394.90
73.00,6.00,594.90
109.00,30.00,594.90
53.00,16.00,394.90
70.00,0.00,594.90
104.00,27.00,594.90
57.00,21.00,394.90
169.00,68.00,594.90
55.00,16.00,394.90
77.00,6.00,394.90
61.00,21.00,394.90
103.00,22.00,594.90
50.00,9.00,394.90
54.00,16.00,394.90
78.00,1.00,594.90
43.00,5.00,394.90
53.00,9.00,394.90
50.00,10.00,394.90
47.00,6.00,394.90
40.00,0.00,394.90
47.00,3.00,394.90
38.00,0.00,394.90
32.00,0.00,394.90
51.00,7.00,394.90
106.00,24.00,594.90
46.00,3.00,394.90
40.00,0.00,394.90
32.00,0.00,394.90
77.00,2.00,594.90
102.00,12.00,594.90
71.00,0.00,394.90
41.00,0.00,394.90
98.00,14.00,594.90
33.00,0.00,394.90
37.00,0.00,394.90
85.00,1.00,394.90
32.00,0.00,394.90
68.00,0.00,394.90
34.00,0.00,394.90
106.00,31.00,594.90
99.00,31.00,394.90
98.00,30.00,394.90
98.00,25.00,594.90
95.00,23.00,394.90
84.00,21.00,594.90
88.00,18.00,394.90
